sale_id,parcel_id,dwelling_type,zoning_type,lot_frontage,lot_area,street_surface,alley_surface,property_shape,property_flatness,util_avail,lot_position,property_slope,ames_neighborhood,prox_to_transport,prox_to_transport_2,bldg_type,floors,house_quality,house_condition,year_built,year_remodeled,roof_style,roof_material,ext_covering,ext_covering2,masonry_veneer_type,masonry_veneer_area,exterior_quality,exterior_condition,foundation_type,basement_height,basement_condition,basement_walkouts,basement_finished_rating,finished_area,basement_finished_rating2,finished_area2,unfinished_area,total_basement_area,heating_type,heating_quality,central_air,electrical_setup,first_fl_area,second_fl_area,low_qual_finished_area,above_ground_living_area,full_bathrooms_basement,half_bathrooms_basement,full_bathrooms_above_ground,half_bathrooms_above_ground,bedrooms_above_ground,kitchens_above_ground,kitchen_quality,total_rooms_above_ground,home_functionality,number_fireplaces,fireplace_quality,garage_location,garage_yr_built,garage_finished,garage_car_capacity,garage_size,garage_quality,garage_condition,driveway_surface,wood_deck_size,open_porch_size,enclose_porch_size,three_season_porch_size,screen_porch_size,pool_size,pool_quality,fence_quality,misc_features,misc_features_value,month_sold,year_sold,sale_type,sale_price
1194,534202130,20,RL,72.0,8872.0,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595.0,Unf,0.0,317.0,912.0,GasA,Ex,Y,SBrkr,912.0,0.0,0.0,912.0,1.0,0.0,1,0,2,1,Gd,5,Typ,0,nan,Detchd,1992.0,Unf,2.0,576.0,TA,TA,Y,0.0,240.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,12,2008,WD ,147000.0
2429,528228575,120,RL,53.0,3982.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154.0,Unf,0.0,366.0,1520.0,GasA,Ex,Y,SBrkr,1567.0,0.0,0.0,1567.0,1.0,0.0,2,0,1,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,648.0,TA,TA,Y,312.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,10,2006,New,264561.0
1937,535325280,80,RL,60.0,7134.0,Pave,nan,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,1360.0,0.0,0.0,1360.0,0.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0.0,50.0,0.0,0.0,0.0,0.0,nan,MnPrv,nan,0.0,2,2007,WD ,130000.0
2705,904302030,20,RL,50.0,5500.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,Mn,GLQ,510.0,LwQ,373.0,190.0,1073.0,GasA,Ex,Y,SBrkr,1073.0,0.0,0.0,1073.0,1.0,0.0,2,0,2,1,TA,4,Typ,0,nan,Detchd,2004.0,Unf,1.0,246.0,TA,TA,Y,0.0,120.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,5,2006,WD ,157000.0
1938,535325320,50,RL,55.0,7150.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,150.0,Unf,0.0,1040.0,1190.0,GasA,Gd,Y,SBrkr,1040.0,500.0,0.0,1540.0,1.0,0.0,1,0,4,1,Fa,7,Typ,0,nan,Detchd,2002.0,Unf,1.0,352.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,8,2007,WD ,115000.0
1819,532353120,20,RL,64.0,6285.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,138.0,Rec,351.0,405.0,894.0,GasA,TA,Y,SBrkr,894.0,0.0,0.0,894.0,1.0,0.0,1,0,2,1,TA,5,Typ,0,nan,Detchd,1979.0,Unf,1.0,308.0,TA,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,3,2007,WD ,120750.0
2101,906378170,20,RL,91.0,10652.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1494.0,1494.0,GasA,Ex,Y,SBrkr,1494.0,0.0,0.0,1494.0,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,840.0,TA,TA,Y,160.0,33.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,8,2007,New,279500.0
1381,905104110,20,RL,68.0,10265.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2005,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Fa,CBlock,TA,TA,No,ALQ,758.0,Unf,0.0,234.0,992.0,GasA,Ex,Y,SBrkr,992.0,0.0,0.0,992.0,1.0,0.0,1,0,3,1,Gd,6,Typ,0,nan,Attchd,1967.0,RFn,1.0,294.0,TA,TA,Y,204.0,0.0,0.0,0.0,0.0,0.0,nan,MnPrv,Shed,600.0,7,2008,WD ,145000.0
2609,535402100,80,RL,83.0,10184.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,TA,TA,CBlock,TA,TA,Av,ALQ,580.0,Unf,0.0,503.0,1083.0,GasA,TA,Y,SBrkr,1146.0,0.0,0.0,1146.0,0.0,1.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1963.0,Unf,1.0,294.0,TA,TA,Y,345.0,75.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,6,2006,WD ,165000.0
1126,528478040,60,FV,85.0,10625.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1026.0,1026.0,GasA,Ex,Y,SBrkr,1026.0,932.0,0.0,1958.0,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005.0,Fin,3.0,936.0,TA,TA,Y,154.0,210.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,7,2008,WD ,250000.0
2405,528180080,120,RL,48.0,5911.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,Ex,TA,PConc,Ex,TA,No,GLQ,472.0,Unf,0.0,1088.0,1560.0,GasA,Ex,Y,SBrkr,1565.0,0.0,0.0,1565.0,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,556.0,TA,TA,Y,196.0,56.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,3,2006,WD ,282500.0
67,528445060,20,RL,73.0,8987.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,nan,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,Ex,Y,SBrkr,1595.0,0.0,0.0,1595.0,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,3.0,880.0,TA,TA,Y,144.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,5,2010,WD ,221500.0
669,535402270,20,RL,77.0,11500.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,Fa,TA,CBlock,TA,Fa,No,BLQ,872.0,Rec,60.0,108.0,1040.0,GasA,Gd,Y,SBrkr,1040.0,0.0,0.0,1040.0,1.0,0.0,1,0,3,1,TA,6,Min1,1,Po,Attchd,1967.0,RFn,2.0,480.0,TA,TA,Y,0.0,0.0,156.0,0.0,0.0,0.0,nan,MnPrv,nan,0.0,5,2009,WD ,163000.0
1772,528364110,60,RL,65.0,12257.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,56.0,ALQ,64.0,1198.0,1318.0,GasA,Ex,Y,SBrkr,1328.0,1203.0,0.0,2531.0,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3.0,752.0,TA,TA,Y,222.0,98.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,11,2007,WD ,290000.0
2792,907254050,60,RL,45.0,9468.0,Pave,nan,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,TA,TA,PConc,Gd,TA,Mn,GLQ,639.0,Unf,0.0,201.0,840.0,GasA,Ex,Y,SBrkr,840.0,915.0,0.0,1755.0,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,530.0,TA,TA,Y,176.0,73.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,8,2006,WD ,214000.0
1247,535302130,20,RL,102.0,9373.0,Pave,nan,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,Rec,500.0,LwQ,196.0,456.0,1152.0,GasA,TA,Y,SBrkr,1152.0,0.0,0.0,1152.0,0.0,0.0,1,1,3,1,TA,6,Typ,0,nan,Detchd,1971.0,Unf,2.0,636.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,5,2008,WD ,137500.0
384,527364030,60,FV,70.0,7000.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,622.0,Unf,0.0,304.0,926.0,GasA,Ex,Y,SBrkr,1016.0,868.0,0.0,1884.0,1.0,0.0,2,1,3,1,Ex,7,Typ,1,Ex,Attchd,2003.0,RFn,2.0,581.0,TA,TA,Y,0.0,35.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,6,2009,WD ,240900.0
91,533130020,60,RL,107.0,10186.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674.0,Unf,0.0,76.0,750.0,GasA,Ex,Y,SBrkr,1061.0,862.0,0.0,1923.0,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2.0,564.0,TA,TA,Y,240.0,39.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,6,2010,WD ,190000.0
863,907250070,20,RL,90.0,11664.0,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1234.0,Unf,0.0,335.0,1569.0,GasA,Ex,Y,SBrkr,1611.0,0.0,0.0,1611.0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,nan,Attchd,2002.0,RFn,3.0,1231.0,TA,TA,Y,262.0,93.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,9,2009,WD ,250000.0
1857,533252130,20,RL,90.0,10768.0,Pave,nan,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157.0,Unf,0.0,280.0,1437.0,GasA,TA,Y,SBrkr,1437.0,0.0,0.0,1437.0,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1976.0,RFn,2.0,528.0,TA,TA,Y,0.0,21.0,0.0,0.0,180.0,0.0,nan,nan,nan,0.0,7,2007,WD ,218000.0
1870,534151180,60,RL,78.0,10530.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,Gd,TA,PConc,Gd,TA,No,GLQ,819.0,Unf,0.0,329.0,1148.0,GasA,Ex,Y,SBrkr,1091.0,984.0,0.0,2075.0,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1993.0,Unf,2.0,473.0,TA,TA,Y,235.0,86.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,8,2007,WD ,255000.0
2318,527108020,20,RL,50.0,14859.0,Pave,nan,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1670.0,1670.0,GasA,Ex,Y,SBrkr,1670.0,0.0,0.0,1670.0,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,690.0,TA,TA,Y,144.0,60.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,8,2006,New,240000.0
1213,534403080,80,RL,85.0,9350.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633.0,Unf,0.0,586.0,1219.0,GasA,Gd,Y,SBrkr,1265.0,0.0,0.0,1265.0,0.0,1.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1965.0,RFn,2.0,502.0,TA,TA,Y,0.0,92.0,0.0,96.0,0.0,0.0,nan,MnPrv,nan,0.0,10,2008,WD ,179900.0
2233,910200110,50,RM,50.0,7000.0,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,375.0,Unf,0.0,345.0,720.0,GasA,Gd,Y,FuseA,720.0,495.0,0.0,1215.0,0.0,0.0,1,0,3,1,Gd,6,Typ,0,nan,Detchd,1965.0,Fin,2.0,720.0,TA,TA,Y,0.0,0.0,30.0,0.0,0.0,0.0,nan,MnPrv,nan,0.0,5,2007,WD ,141000.0
260,907200280,20,RL,38.0,15240.0,Pave,nan,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,198.0,Rec,688.0,140.0,1026.0,GasA,Ex,Y,SBrkr,1026.0,0.0,0.0,1026.0,1.0,0.0,1,1,3,1,TA,5,Typ,0,nan,Attchd,1977.0,Unf,1.0,308.0,TA,TA,Y,316.0,85.0,0.0,0.0,0.0,0.0,nan,MnPrv,nan,0.0,6,2010,WD ,150000.0
627,535125090,60,RL,85.0,13600.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,454.0,Unf,0.0,314.0,768.0,GasA,TA,Y,SBrkr,1186.0,800.0,0.0,1986.0,0.0,0.0,2,1,3,1,TA,7,Typ,3,Fa,Attchd,1965.0,Unf,2.0,486.0,TA,TA,Y,0.0,42.0,0.0,0.0,189.0,0.0,nan,nan,nan,0.0,10,2009,WD ,205000.0
251,906380190,20,RL,64.0,6762.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,501.0,1187.0,GasA,Ex,Y,SBrkr,1208.0,0.0,0.0,1208.0,1.0,0.0,2,0,2,1,Gd,6,Typ,0,nan,Attchd,2006.0,RFn,2.0,632.0,TA,TA,Y,105.0,61.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,2,2010,WD ,206000.0
2163,907414060,20,RL,63.0,8500.0,Pave,nan,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1422.0,1422.0,GasA,Ex,Y,SBrkr,1422.0,0.0,0.0,1422.0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,nan,Attchd,2004.0,RFn,2.0,626.0,TA,TA,Y,192.0,60.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,11,2007,WD ,179600.0
2819,908102330,20,RL,67.0,8877.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836.0,Unf,0.0,0.0,836.0,GasA,TA,Y,FuseF,1220.0,0.0,0.0,1220.0,0.0,0.0,1,0,2,1,TA,6,Typ,0,nan,Detchd,1951.0,Unf,2.0,396.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,4,2006,COD,102000.0
2592,535327210,20,RL,70.0,13300.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,494.0,Unf,0.0,521.0,1015.0,GasA,Gd,Y,SBrkr,1384.0,0.0,0.0,1384.0,1.0,0.0,1,0,2,1,TA,6,Min1,0,nan,Attchd,2001.0,Unf,2.0,896.0,TA,TA,Y,75.0,0.0,0.0,323.0,0.0,0.0,nan,nan,Shed,400.0,6,2006,WD ,159000.0
1491,908103280,20,RL,65.0,6500.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,Ex,No,BLQ,1033.0,Unf,0.0,94.0,1127.0,GasA,TA,Y,SBrkr,1127.0,0.0,0.0,1127.0,0.0,1.0,1,1,3,1,TA,6,Typ,1,Po,Detchd,1991.0,Unf,2.0,480.0,TA,TA,Y,0.0,0.0,138.0,0.0,0.0,0.0,nan,nan,nan,0.0,5,2008,WD ,135000.0
2742,905452140,50,RL,75.0,9525.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,444.0,Unf,0.0,550.0,994.0,GasA,Gd,Y,SBrkr,1216.0,639.0,0.0,1855.0,0.0,0.0,2,0,4,1,TA,7,Typ,0,nan,Attchd,1954.0,Unf,1.0,325.0,TA,TA,Y,182.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,10,2006,WD ,136900.0
2497,532378160,20,RL,65.0,6993.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465.0,Unf,0.0,447.0,912.0,GasA,TA,Y,SBrkr,1236.0,0.0,0.0,1236.0,0.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,6,2006,WD ,135000.0
1165,533212150,160,FV,34.0,3604.0,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,689.0,689.0,GasA,Ex,Y,SBrkr,703.0,689.0,0.0,1392.0,0.0,0.0,2,0,2,1,Gd,5,Typ,0,nan,Detchd,2007.0,Unf,2.0,540.0,TA,TA,Y,0.0,102.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,2,2008,WD ,146000.0
2037,903457040,50,RM,60.0,10320.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,375.0,Unf,0.0,763.0,1138.0,GasA,Gd,Y,SBrkr,1138.0,1042.0,0.0,2180.0,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,2006.0,Unf,2.0,720.0,TA,TA,N,0.0,0.0,170.0,0.0,0.0,0.0,nan,nan,nan,0.0,5,2007,WD ,161000.0
1572,916226030,120,RL,42.0,4084.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,Unf,0.0,384.0,1277.0,GasA,Gd,Y,SBrkr,1501.0,0.0,0.0,1501.0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,Fin,2.0,512.0,TA,TA,Y,240.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,7,2008,WD ,241500.0
2052,905101200,20,RL,61.0,7943.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,TA,Fa,CBlock,TA,TA,Mn,Rec,903.0,Unf,0.0,126.0,1029.0,GasA,Gd,Y,SBrkr,1029.0,0.0,0.0,1029.0,1.0,0.0,1,0,3,1,TA,5,Typ,0,nan,Attchd,1961.0,Unf,1.0,261.0,TA,TA,Y,64.0,0.0,39.0,0.0,0.0,0.0,nan,nan,nan,0.0,4,2007,WD ,118500.0
2702,904101040,80,RL,92.0,6930.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300.0,Rec,294.0,468.0,1062.0,GasA,Ex,Y,FuseF,1352.0,0.0,0.0,1352.0,0.0,1.0,1,0,3,1,Gd,6,Min2,0,nan,BuiltIn,1958.0,Unf,1.0,288.0,TA,TA,Y,168.0,0.0,294.0,0.0,0.0,0.0,nan,nan,nan,0.0,7,2006,WD ,130000.0
1981,902128160,30,RM,60.0,7200.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,279.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,Ex,Y,SBrkr,1072.0,0.0,0.0,1072.0,0.0,0.0,1,0,2,1,TA,5,Typ,2,Gd,Detchd,1940.0,Unf,2.0,379.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,5,2007,WD ,130000.0
563,532378180,20,RL,65.0,7150.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,LwQ,140.0,BLQ,590.0,182.0,912.0,GasA,Gd,Y,SBrkr,912.0,0.0,0.0,912.0,0.0,1.0,1,0,3,1,TA,6,Typ,0,nan,Attchd,1962.0,Unf,1.0,252.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,10,2009,WD ,123000.0
1310,902300260,75,RM,53.0,5350.0,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,116.0,Unf,0.0,508.0,624.0,GasA,Ex,Y,SBrkr,730.0,720.0,0.0,1450.0,0.0,0.0,1,0,3,1,TA,7,Typ,0,nan,Detchd,1935.0,Unf,1.0,288.0,TA,TA,Y,0.0,192.0,0.0,0.0,0.0,0.0,nan,MnPrv,nan,0.0,3,2008,WD ,132000.0
2598,535376100,30,RL,60.0,5400.0,Pave,nan,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1073.0,1073.0,GasA,Ex,Y,SBrkr,1073.0,0.0,0.0,1073.0,0.0,0.0,1,0,2,1,TA,4,Typ,0,nan,Detchd,1968.0,Unf,1.0,326.0,TA,TA,Y,0.0,0.0,112.0,0.0,0.0,0.0,nan,nan,nan,0.0,12,2006,WD ,108480.0
1810,531376060,20,RL,65.0,7441.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1461.0,1461.0,GasA,Ex,Y,SBrkr,1486.0,0.0,0.0,1486.0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,nan,Attchd,2006.0,RFn,2.0,566.0,TA,TA,Y,0.0,32.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,6,2007,WD ,181000.0
